"module name","licenses","repository","licenseUrl","parents"
"@babel/plugin-transform-react-display-name@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-react-jsx-self@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-self","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-self/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-react-jsx-source@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-source","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-source/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-react-jsx@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-regenerator@7.8.7","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-regenerator","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-regenerator/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-reserved-words@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-reserved-words","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-reserved-words/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-runtime@7.6.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-shorthand-properties@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-shorthand-properties","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-shorthand-properties/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-spread@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-spread/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-sticky-regex@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-sticky-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-sticky-regex/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-template-literals@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-template-literals","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-template-literals/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-typeof-symbol@7.8.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typeof-symbol","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typeof-symbol/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-typescript@7.8.7","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typescript","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typescript/raw/master/LICENSE","kiskba"
"@babel/plugin-transform-unicode-regex@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-unicode-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-unicode-regex/raw/master/LICENSE","kiskba"
"@babel/preset-env@7.7.1","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-env","https://github.com/babel/babel/tree/master/packages/babel-preset-env/raw/master/LICENSE","kiskba"
"@babel/preset-modules@0.1.1","MIT","","","kiskba"
"@babel/preset-react@7.7.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-react","https://github.com/babel/babel/tree/master/packages/babel-preset-react/raw/master/LICENSE","kiskba"
"@babel/preset-typescript@7.7.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-typescript","https://github.com/babel/babel/tree/master/packages/babel-preset-typescript/raw/master/LICENSE","kiskba"
"@babel/runtime@7.7.2","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","kiskba"
"@babel/runtime@7.8.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","regenerator-transform:kiskba"
"@babel/template@7.8.6","MIT","https://github.com/babel/babel/tree/master/packages/babel-template","https://github.com/babel/babel/tree/master/packages/babel-template/raw/master/LICENSE","kiskba"
"@babel/traverse@7.8.6","MIT","https://github.com/babel/babel/tree/master/packages/babel-traverse","https://github.com/babel/babel/tree/master/packages/babel-traverse/raw/master/LICENSE","kiskba"
"@babel/types@7.7.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-types","https://github.com/babel/babel/tree/master/packages/babel-types/raw/master/LICENSE","kiskba"
"@babel/types@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-types","https://github.com/babel/babel/tree/master/packages/babel-types/raw/master/LICENSE","styled-jsx:kiskba"
"@babel/types@7.8.7","MIT","https://github.com/babel/babel/tree/master/packages/babel-types","https://github.com/babel/babel/tree/master/packages/babel-types/raw/master/LICENSE","@babel/generator:kiskba"
"@bcoe/v8-coverage@0.2.3","MIT","https://github.com/demurgos/v8-coverage","https://github.com/demurgos/v8-coverage/raw/master/LICENSE.md","kiskba"
"@cnakazawa/watch@1.0.4","Apache-2.0","https://github.com/mikeal/watch","https://github.com/mikeal/watch/raw/master/LICENSE","kiskba"
"@csstools/convert-colors@1.4.0","CC0-1.0","https://github.com/jonathantneal/convert-colors","https://github.com/jonathantneal/convert-colors/raw/master/LICENSE.md","kiskba"
"@fluentui/react-focus@7.1.7","MIT","https://github.com/microsoft/fluent-ui-react","https://github.com/microsoft/fluent-ui-react/raw/master/LICENSE","kiskba"
"@hapi/address@2.1.4","BSD-3-Clause","https://github.com/hapijs/address","https://github.com/hapijs/address/raw/master/LICENSE.md","kiskba"
"@hapi/bourne@1.3.2","BSD-3-Clause","https://github.com/hapijs/bourne","https://github.com/hapijs/bourne/raw/master/LICENSE.md","kiskba"
"@hapi/hoek@8.5.1","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE.md","kiskba"
"@hapi/joi@15.1.1","BSD-3-Clause","https://github.com/hapijs/joi","https://github.com/hapijs/joi/raw/master/LICENSE.md","kiskba"
"@hapi/topo@3.1.6","BSD-3-Clause","https://github.com/hapijs/topo","https://github.com/hapijs/topo/raw/master/LICENSE.md","kiskba"
"@istanbuljs/load-nyc-config@1.0.0","ISC","https://github.com/istanbuljs/load-nyc-config","https://github.com/istanbuljs/load-nyc-config/raw/master/LICENSE","kiskba"
"@istanbuljs/schema@0.1.2","MIT","https://github.com/istanbuljs/schema","https://github.com/istanbuljs/schema/raw/master/LICENSE","kiskba"
"@jest/console@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/core@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/environment@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/fake-timers@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/reporters@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/source-map@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/test-result@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/test-sequencer@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/transform@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@jest/types@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"@microsoft/load-themed-styles@1.10.39","MIT","https://github.com/microsoft/rushstack/tree/master/libraries/load-themed-styles","https://github.com/microsoft/rushstack/tree/master/libraries/load-themed-styles/raw/master/LICENSE","kiskba"
"@next/bundle-analyzer@9.3.1","MIT","https://github.com/zeit/next.js","https://github.com/zeit/next.js/raw/master/license.md","kiskba"
"@next/polyfill-nomodule@9.3.1","MIT","","","kiskba"
"@redux-saga/core@1.1.3","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/core","https://github.com/redux-saga/redux-saga/tree/master/packages/core/raw/master/LICENSE","kiskba"
"@redux-saga/deferred@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/deferred","https://github.com/redux-saga/redux-saga/tree/master/packages/deferred/raw/master/LICENSE","kiskba"
"@redux-saga/delay-p@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/delay-p","https://github.com/redux-saga/redux-saga/tree/master/packages/delay-p/raw/master/LICENSE","kiskba"
"@redux-saga/is@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/is","https://github.com/redux-saga/redux-saga/tree/master/packages/is/raw/master/LICENSE","kiskba"
"@redux-saga/symbols@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/symbols","https://github.com/redux-saga/redux-saga/tree/master/packages/symbols/raw/master/LICENSE","kiskba"
"@redux-saga/types@1.1.0","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/types","https://github.com/redux-saga/redux-saga/tree/master/packages/types/raw/master/LICENSE","kiskba"
"@reduxjs/toolkit@1.3.4","MIT","https://github.com/reduxjs/redux-toolkit","https://github.com/reduxjs/redux-toolkit/raw/master/LICENSE","kiskba"
"@sinonjs/commons@1.7.1","BSD-3-Clause","https://github.com/sinonjs/commons","https://github.com/sinonjs/commons/raw/master/LICENSE","kiskba"
"@surma/rollup-plugin-off-main-thread@1.4.1","Apache-2.0","https://github.com/surma/rollup-plugin-off-main-thread","https://github.com/surma/rollup-plugin-off-main-thread/raw/master/LICENSE","kiskba"
"@types/babel__core@7.1.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/babel__generator@7.6.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/babel__template@7.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/babel__traverse@7.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/body-parser@1.19.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/bytes@3.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/cheerio@0.22.16","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/color-name@1.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/compression@1.7.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/connect@3.4.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/cors@2.8.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/country-list@2.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/enzyme-adapter-react-16@1.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/enzyme@3.10.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/estree@0.0.43","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/express-serve-static-core@4.17.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/express@4.17.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/faker@4.1.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/hoist-non-react-statics@3.3.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/istanbul-lib-coverage@2.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/istanbul-lib-report@3.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/istanbul-reports@1.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/jest@25.1.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/mime@2.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/node@13.9.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/prop-types@15.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/range-parser@1.2.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/react-dom@16.9.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/react-redux@7.1.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/react@16.9.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/resolve@0.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/serve-static@1.13.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/stack-utils@1.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/yargs-parser@15.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/yargs@15.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@types/yup@0.26.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","kiskba"
"@uifabric/azure-themes@7.0.47","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
"@uifabric/file-type-icons@7.2.23","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
"@uifabric/foundation@7.5.20","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
"@uifabric/icons@7.3.19","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
"@uifabric/merge-styles@7.8.7","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
"@uifabric/react-cards@0.109.42","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
"@uifabric/react-hooks@7.0.21","MIT","https://github.com/OfficeDev/office-ui-fabric-react","https://github.com/OfficeDev/office-ui-fabric-react/raw/master/LICENSE","kiskba"
